sephora_id,order_number,atg_order_number,purchase_date,product_sk,sku_number,store_number,discount_amount,transaction_type,currency_code,void_flag,dotcom_guest_flag,brand_name,sample_sku_code,csr_id,standard_sample_flag,total_sales_local_amount,gross_units,product_category,merch_code,country_origin,mplus_flag,transaction_number,transaction_sequence_number,shipped_date,department_number,department_name,hazmat_flag,gift_flag,dt,release_date,received_date,purchase_year,purchase_month,channel_type
null,086860037400000000942000062,,2020-10-09,40982590,2362432,36,0,S,US,N,null,RARE BEAUTY,,null,null,26,1,Face Primer,,,,9420,1,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1093053540,086970087100000000550400001,null,2020-10-20,40977351,2311686,122,0,S,US,N,null,MILK MAKE UP,BI,null,null,0,1,,,null,,5504,2,2020-10-20,97,Unclassified,null,null,2020-10-22-161157,null,null,2020,10,US STORE
null,086860044600000004797800003,,2020-10-09,40934078,1879956,280,0,S,US,N,null,MARC JACOBS BEAUTY,,null,null,26,1,Eyeliner,,,,47978,2,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1093053540,086970087100000000550400001,null,2020-10-20,40942204,1959378,122,0,S,US,N,null,SEPHORA COLOR,,null,null,15,1,Lipstick,,null,,5504,1,2020-10-20,40,Sephora Collection,null,null,2020-10-22-161157,null,null,2020,10,US STORE
null,086860044600000004797800003,,2020-10-09,40934078,1879956,280,0,S,US,N,null,MARC JACOBS BEAUTY,,null,null,26,1,Eyeliner,,,,47978,1,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1003090531,086800247000000005151400004,,2020-10-03,40964240,2181675,708,0,S,US,N,null,LAURA MERCIER,,null,null,48,1,Foundation,,,,51514,1,2020-10-03,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086860046400000005991400001,,2020-10-09,40984798,2384550,314,0,S,US,N,null,BENEFIT,,null,null,38,1,Eye Sets,,,,59914,1,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1035410674,086860096800000004067500003,,2020-10-09,40977351,2311686,178,0,S,US,N,null,MILK MAKE UP,BI,null,null,0,1,,,,,40675,1,2020-10-09,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086860046400000005991400001,,2020-10-09,205110,1410950,314,0,S,US,N,null,SYSTEM USE,OT,null,null,0.05,1,SPECIAL PRODUCTS,,,,59914,2,2020-10-09,96,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1005579782,086960229100000003925600001,null,2020-10-19,40982817,2364214,730,0,S,US,N,null,VIVABOXES,,null,null,0,1,,,null,,39256,2,2020-10-19,20,Fragrance,null,null,2020-10-22-161157,null,null,2020,10,US STORE
null,086860049000000002878900006,,2020-10-09,40942560,1962422,340,0,S,US,N,null,ANASTASIA,,null,null,18,1,Lipstick,,,,28789,1,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1005579782,086960229100000003925600001,null,2020-10-19,163373,943555,730,-60,S,US,N,null,"VERSACE, GIANNI",,null,null,0,1,Perfume,,null,,39256,1,2020-10-19,20,Fragrance,null,null,2020-10-22-161157,null,null,2020,10,US STORE
null,086860049400000004515400002,,2020-10-09,213108,1495860,344,0,S,US,N,null,"THOMAS, PETER",,null,null,48,1,Facial Peels,,,,45154,1,2020-10-09,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1005579782,086960229100000003925500001,null,2020-10-19,40982934,2364669,730,0,S,US,N,null,VIVABOXES,,null,null,68,1,Perfume Gift Sets,,null,,39255,1,2020-10-19,20,Fragrance,null,null,2020-10-22-161157,null,null,2020,10,US STORE
null,086860052000000005760300004,,2020-10-09,205110,1410950,370,0,S,US,N,null,SYSTEM USE,OT,null,null,0.05,1,SPECIAL PRODUCTS,,,,57603,1,2020-10-09,96,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1005579782,086960229100000003925500001,null,2020-10-19,40977373,2311678,730,0,S,US,N,null,SOL DE JANEIRO,BI,null,null,0,1,,,null,,39255,2,2020-10-19,97,Unclassified,null,null,2020-10-21-154032,null,null,2020,10,US STORE
null,086860052000000005760300004,,2020-10-09,40920656,1746254,370,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,20,1,Nail,,,,57603,2,2020-10-09,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1093979313,087000060800000001540600001,null,2020-10-23,40974522,2283026,374,0,S,US,N,null,SEPHORA SKINCARE,,null,null,3.5,1,Eye Masks,,null,,15406,2,2020-10-23,40,Sephora Collection,null,null,2020-10-25-155938,null,null,2020,10,US STORE
null,086860052200000007719100004,,2020-10-09,40982630,2361194,372,0,S,US,N,null,RARE BEAUTY,,null,null,29,1,Foundation,,,,77191,1,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1093979313,087000060800000001540600001,null,2020-10-23,40929519,1834183,374,0,S,US,N,null,TOO FACED,,null,null,16,1,Makeup,,null,,15406,1,2020-10-23,10,Makeup,null,null,2020-10-25-155938,null,null,2020,10,US STORE
null,086860053400000005391700003,,2020-10-09,40942192,1959253,406,0,S,US,N,null,SEPHORA COLOR,,null,null,15,1,Lipstick,,,,53917,1,2020-10-09,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1093979313,087000060800000001540600001,null,2020-10-23,40974522,2283026,374,0,S,US,N,null,SEPHORA SKINCARE,,null,null,3.5,1,Eye Masks,,null,,15406,3,2020-10-23,40,Sephora Collection,null,null,2020-10-25-155938,null,null,2020,10,US STORE
null,086860054400000007675000006,,2020-10-09,40951319,2051944,460,0,S,US,N,null,BIOSSANCE,,null,null,32,1,Face Oils,,,,76750,1,2020-10-09,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1033700911,086900098900000000744900003,null,2020-10-13,40952400,2062412,484,0,S,US,N,null,MILK MAKE UP,,null,null,24,1,Mascara,,null,,7449,1,2020-10-13,10,Makeup,null,null,2020-10-15-160644,null,null,2020,10,US STORE
null,086860066300000000077400002,,2020-10-09,40964774,2186575,192,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,10,1,Eye Brushes,,,,774,1,2020-10-09,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1033700911,086820098900000002328700002,,2020-10-05,40951075,2049286,484,0,R,US,N,null,GLOW RECIPE,,null,null,-34.71,-1,Moisturizers,,,,23287,1,2020-10-05,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086860066300000000077400002,,2020-10-09,40977011,2307536,192,0,S,US,N,null,TOO FACED,,null,null,48,1,Eye Palettes,,,,774,2,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1033700911,086780098900000000555300003,,2020-10-01,40980341,2339711,484,-5.71,S,US,N,null,TATCHA,,null,null,46.29,1,Face Primer,,,,5553,2,2020-10-01,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086860074300000000458900001,,2020-10-09,40959096,2129427,126,0,S,US,N,null,SEPHORA COLOR,,null,null,12,1,Mascara,,,,4589,3,2020-10-09,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1033700911,086780098900000000555300003,,2020-10-01,40951075,2049286,484,-4.29,S,US,N,null,GLOW RECIPE,,null,null,34.71,1,Moisturizers,,,,5553,1,2020-10-01,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086860074300000000458900001,,2020-10-09,211001,1473743,126,0,S,US,N,null,SEPHORA COLOR,,null,null,11,1,Eyeliner,,,,4589,2,2020-10-09,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1033700911,086820098900000000615300003,,2020-10-05,40963362,2172526,484,0,S,US,N,null,KIEHL'S,,null,null,32,1,Moisturizers,,,,6153,2,2020-10-05,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086860074300000000458900001,,2020-10-09,40926898,1807791,126,0,S,US,N,null,NARS,,null,null,20,1,Makeup,,,,4589,4,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1033700911,086820098900000000615300003,,2020-10-05,40982023,2356681,484,0,S,US,N,null,HUDA BEAUTY,,null,null,27,1,Mascara,,,,6153,1,2020-10-05,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086860074300000000458900001,,2020-10-09,40925472,1794478,126,0,S,US,N,null,SEPHORA COLOR,,null,null,12,1,Mascara,,,,4589,1,2020-10-09,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1033700911,086820098900000000615300003,,2020-10-05,40977351,2311686,484,0,S,US,N,null,MILK MAKE UP,BI,null,null,0,1,,,,,6153,3,2020-10-05,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086860074300000006876100002,,2020-10-09,135777,621284,126,0,S,US,N,null,PROFUSION,OT,null,null,30,1,,GC,,,68761,1,2020-10-09,96,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1063349744,087010041200000004787200006,null,2020-10-24,40936167,1900257,74,0,S,US,N,null,NARS,,null,null,30,1,Concealer,,null,,47872,2,2020-10-24,10,Makeup,null,null,2020-10-26-155518,null,null,2020,10,US STORE
null,086860074900000001643800001,,2020-10-09,188787,1236926,446,0,S,US,N,null,FRESH,,null,null,50,1,Perfume,,,,16438,1,2020-10-09,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1063349744,087010041200000004787200006,null,2020-10-24,40947769,2015634,74,0,S,US,N,null,"DIOR, CHRISTIAN",,null,null,34,1,,,null,,47872,1,2020-10-24,10,Makeup,null,null,2020-10-26-155518,null,null,2020,10,US STORE
null,086860074900000001643800001,,2020-10-09,188787,1236926,446,0,S,US,N,null,FRESH,,null,null,50,1,Perfume,,,,16438,2,2020-10-09,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1063349744,087010041200000004787200006,null,2020-10-24,40984629,2382869,74,0,S,US,N,null,BENEFIT,,null,null,25,1,Eyebrow,,null,,47872,3,2020-10-24,10,Makeup,null,null,2020-10-27-155857,null,null,2020,10,US STORE
null,086860079600000009577900003,,2020-10-09,135777,621284,230,0,S,US,N,null,PROFUSION,OT,null,null,100,1,,GC,,,95779,1,2020-10-09,96,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1030963907,086780284700000001494000001,,2020-10-01,40949196,2030393,1278,0,S,US,N,null,MOROCCANOIL,,null,null,42,1,Hair Masks,,,,14940,1,2020-10-01,16,Hair,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086860082400000000205500004,,2020-10-09,40932906,1868215,426,0,S,US,N,null,IT COSMETICS,,null,null,25,1,Mascara,,,,2055,2,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1030963907,086780284700000001494000001,,2020-10-01,40949239,2030286,1278,0,S,US,N,null,MOROCCANOIL,,null,null,44,1,Hair Oil,,,,14940,2,2020-10-01,16,Hair,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086860082400000000205500004,,2020-10-09,40980249,2338655,426,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,39,1,Brush Sets,,,,2055,1,2020-10-09,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1074460123,087000258800000003097900003,null,2020-10-23,40975828,2296465,1190,0,S,US,N,null,SEPHORA COLOR,,null,null,14,1,Lipstick,,null,,30979,2,2020-10-23,40,Sephora Collection,null,null,2020-10-25-155938,null,null,2020,10,US STORE
null,086860082400000000205500004,,2020-10-09,40961897,2157659,426,0,S,US,N,null,SEPHORA COLOR,,null,null,14,1,Eye Palettes,,,,2055,4,2020-10-09,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1074460123,087000258800000003097900003,null,2020-10-23,40975822,2296341,1190,0,S,US,N,null,SEPHORA COLOR,,null,null,14,1,Lipstick,,null,,30979,1,2020-10-23,40,Sephora Collection,null,null,2020-10-25-155938,null,null,2020,10,US STORE
null,086860082400000000205500004,,2020-10-09,40932906,1868215,426,0,S,US,N,null,IT COSMETICS,,null,null,25,1,Mascara,,,,2055,3,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1090859502,086850094500000001261800063,,2020-10-08,40977351,2311686,470,0,S,US,N,null,MILK MAKE UP,BI,null,null,0,1,,,,,12618,2,2020-10-08,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086860083000000001612300002,,2020-10-09,40917165,1711217,434,0,S,US,N,null,MARC JACOBS BEAUTY,,null,null,28,1,Foundation,,,,16123,2,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1090859502,086850094500000001261800063,,2020-10-08,40984636,2382638,470,0,S,US,N,null,ANASTASIA,,null,null,18,1,Lipstick,,,,12618,1,2020-10-08,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086860083000000001612300002,,2020-10-09,40917165,1711217,434,0,S,US,N,null,MARC JACOBS BEAUTY,,null,null,28,1,Foundation,,,,16123,1,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031017112,087000043800000005752200006,null,2020-10-23,40977731,2315331,260,0,S,US,N,null,TATCHA,,null,null,16,1,Mini Size,,null,,57522,2,2020-10-23,15,Skincare,null,null,2020-10-25-155938,null,null,2020,10,US STORE
null,086860092500000008791200001,,2020-10-09,40937576,1913193,156,0,S,US,N,null,NEST FINE FRAGRANCES,,null,null,27,1,Rollerballs & Travel Size,,,,87912,1,2020-10-09,20,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031017112,087000043800000005752200006,null,2020-10-23,40977373,2311678,260,0,S,US,N,null,SOL DE JANEIRO,BI,null,null,0,1,,,null,,57522,4,2020-10-23,97,Unclassified,null,null,2020-10-25-155938,null,null,2020,10,US STORE
null,086860107800000004599200004,,2020-10-09,40951594,2054286,652,0,S,US,N,null,"ARMANI, GIORGIO",,null,null,100,1,Cologne,,,,45992,2,2020-10-09,30,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031017112,087000043800000005752200006,null,2020-10-23,216975,1533439,260,0,S,US,N,null,TOO FACED,,null,null,26,1,Mascara,,null,,57522,1,2020-10-23,10,Makeup,null,null,2020-10-25-155938,null,null,2020,10,US STORE
null,086860107800000004599200004,,2020-10-09,40917039,1709922,652,0,S,US,N,null,"ARMANI, GIORGIO",,null,null,100,1,Cologne,,,,45992,1,2020-10-09,30,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1031017112,087000043800000005752200006,null,2020-10-23,40966405,2203008,260,0,S,US,N,null,DRYBAR,,null,null,23,1,Dry Shampoo,,null,,57522,3,2020-10-23,16,Hair,null,null,2020-10-25-155938,null,null,2020,10,US STORE
null,086860233700000006696100001,,2020-10-09,40984692,2383875,772,0,S,US,N,null,TOO FACED,,null,null,22,1,Liquid Lipstick,,,,66961,3,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1088596581,086840065600000008517700002,,2020-10-07,40977373,2311678,242,0,S,US,N,null,SOL DE JANEIRO,BI,null,null,0,1,,,,,85177,4,2020-10-07,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086860233700000006696100001,,2020-10-09,40953696,2075497,772,0,S,US,N,null,LANCOME,,null,null,13,1,Makeup,,,,66961,1,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1088596581,086840065600000008517700002,,2020-10-07,40939908,1936202,242,0,S,US,N,null,DR.JART+,,null,null,18,1,Mini Size,,,,85177,3,2020-10-07,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086860233700000006696100001,,2020-10-09,40963982,2178606,772,0,S,US,N,null,"DIOR, CHRISTIAN",,null,null,52,1,Foundation,,,,66961,2,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1088596581,086840065600000008517700002,,2020-10-07,40983840,2375095,242,0,S,US,N,null,FENTY,,null,null,24,1,Makeup,,,,85177,2,2020-10-07,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086860249900000006320900006,,2020-10-09,194051,1296060,928,0,S,US,N,null,SEPHORA COLOR,,null,null,15,1,Lipstick,,,,63209,1,2020-10-09,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1088596581,086840065600000008517700002,,2020-10-07,40949660,2033264,242,0,S,US,N,null,OLAPLEX,,null,null,28,1,Scalp & Hair Treatments,,,,85177,1,2020-10-07,16,Hair,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086860253600000000833400064,,2020-10-09,135777,621284,954,0,S,US,N,null,PROFUSION,OT,null,null,20,1,,GC,,,8334,1,2020-10-09,96,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1016397818,086940042200000000587200002,null,2020-10-17,40979716,2333698,198,0,S,US,N,null,ILIA,,null,null,46,1,Tinted Moisturizer,,null,,5872,1,2020-10-17,10,Makeup,null,null,2020-10-19-154606,null,null,2020,10,US STORE
null,086860253600000000833400064,,2020-10-09,135777,621284,954,0,S,US,N,null,PROFUSION,OT,null,null,20,1,,GC,,,8334,2,2020-10-09,96,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1016397818,087000042200000000653500002,null,2020-10-23,40979716,2333698,198,0,R,US,N,null,ILIA,,null,null,-46,-1,Tinted Moisturizer,,null,,6535,1,2020-10-23,10,Makeup,null,null,2020-10-26-155518,null,null,2020,10,US STORE
null,086860257200000004455300004,,2020-10-09,40929042,1829308,16,0,S,US,N,null,HOURGLASS COSMETICS,,null,null,18,1,Eyeliner,,,,44553,2,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1016397818,086780042200000000353100002,,2020-10-01,40965845,2196871,198,0,S,US,N,null,ILIA,,null,null,30,1,Concealer,,,,3531,1,2020-10-01,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086860257200000004455300004,,2020-10-09,40984636,2382638,16,0,S,US,N,null,ANASTASIA,,null,null,18,1,Lipstick,,,,44553,1,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1016397818,086780042200000000353100002,,2020-10-01,40984937,2385821,198,0,S,US,N,null,TARTE INC.,,null,null,35,1,Eye Sets,,,,3531,2,2020-10-01,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086860257500000002056700001,,2020-10-09,187153,1218262,262,0,S,US,N,null,CHANEL,,null,null,62,1,Perfume,,,,20567,2,2020-10-09,20,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1064263962,087040238400000004096400002,null,2020-10-27,40977351,2311686,774,0,S,US,N,null,MILK MAKE UP,BI,null,null,0,1,,,null,,40964,1,2020-10-27,97,Unclassified,null,null,2020-10-29-160918,null,null,2020,10,US STORE
null,086860257500000002056700001,,2020-10-09,168103,1001098,262,0,S,US,N,null,CHANEL,,null,null,115,1,Perfume,,,,20567,1,2020-10-09,20,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1014353690,087020081000000001299400001,null,2020-10-25,40912567,1669027,422,0,S,US,N,null,MAKE UP FOR EVER,,null,null,37,1,Face Primer,,null,,12994,4,2020-10-25,10,Makeup,null,null,2020-10-27-155857,null,null,2020,10,US STORE
null,086860258200000001609700004,,2020-10-09,40969558,2233245,404,0,S,US,N,null,FIRST AID BEAUTY LTD,,null,null,28,1,Scrub & Exfoliants,,,,16097,1,2020-10-09,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1014353690,087020081000000001299400001,null,2020-10-25,40955223,2090041,422,0,S,US,N,null,NARS,,null,null,26,1,Lipstick,,null,,12994,9,2020-10-25,10,Makeup,null,null,2020-10-27-155857,null,null,2020,10,US STORE
null,086860258800000005177600001,,2020-10-09,40914269,1686138,1190,0,S,US,N,null,SEPHORA COLOR,,null,null,14,1,Concealer,,,,51776,1,2020-10-09,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1014353690,087020081000000001299400001,null,2020-10-25,40949216,2031128,422,0,S,US,N,null,NARS,,null,null,49,1,Foundation,,null,,12994,7,2020-10-25,10,Makeup,null,null,2020-10-28-161844,null,null,2020,10,US STORE
null,086860259400000000805400004,,2020-10-09,40952334,2061760,1102,0,S,US,N,null,NARS,,null,null,13,1,Makeup,,,,8054,1,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1014353690,087020081000000001299400001,null,2020-10-25,40969348,2230829,422,0,S,US,N,null,BEAUTYBLENDER,,null,null,20,1,Sponges & Applicators,,null,,12994,1,2020-10-25,10,Makeup,null,null,2020-10-28-161844,null,null,2020,10,US STORE
null,086860266400000000334400065,,2020-10-09,135777,621284,1146,0,S,US,N,null,PROFUSION,OT,null,null,250,1,,GC,,,3344,1,2020-10-09,96,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1014353690,087020081000000001299400001,null,2020-10-25,40928195,1820729,422,0,S,US,N,null,BENEFIT,,null,null,24,1,Eyebrow,,null,,12994,8,2020-10-25,10,Makeup,null,null,2020-10-28-161844,null,null,2020,10,US STORE
null,086860279900000003436000001,,2020-10-09,84477,51722,1194,0,S,US,N,null,CLINIQUE,,null,null,31,1,Foundation,,,,34360,1,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1014353690,087020081000000001299400001,null,2020-10-25,40985431,2391464,422,0,S,US,N,null,LAURA MERCIER,,null,null,39,1,Setting Spray & Powder,,null,,12994,6,2020-10-25,10,Makeup,null,null,2020-10-27-155857,null,null,2020,10,US STORE
null,086860287100000000838100002,,2020-10-09,40945144,1989474,1322,-8.4,S,US,N,null,KIEHL'S,,null,null,47.6,1,Face Serums,,,,8381,1,2020-10-09,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1014353690,087020081000000001299400001,null,2020-10-25,40942813,1965516,422,0,S,US,N,null,NARS,,null,null,26,1,Lipstick,,null,,12994,2,2020-10-25,10,Makeup,null,null,2020-10-27-155857,null,null,2020,10,US STORE
null,086860287100000000838100002,,2020-10-09,40945240,1988534,1322,-4.8,S,US,N,null,KIEHL'S,,null,null,27.2,1,Moisturizers,,,,8381,2,2020-10-09,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1014353690,087020081000000001299400001,null,2020-10-25,40936142,1900000,422,0,S,US,N,null,URBAN DECAY,,null,null,33,1,Setting Spray & Powder,,null,,12994,5,2020-10-25,10,Makeup,null,null,2020-10-27-155857,null,null,2020,10,US STORE
null,086870036400000000612100004,,2020-10-10,40975241,2290096,26,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,20,1,Eye Brushes,,,,6121,1,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1014353690,087020081000000001299400001,null,2020-10-25,40953388,2072734,422,0,S,US,N,null,MAKE UP FOR EVER,,null,null,18,1,Eyeliner,,null,,12994,3,2020-10-25,10,Makeup,null,null,2020-10-28-161844,null,null,2020,10,US STORE
null,086870036400000000612100004,,2020-10-10,40907155,1614627,26,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,6,1,Sharpeners,,,,6121,2,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1052572742,086910253400000000031600001,null,2020-10-14,40968985,2227312,948,0,S,US,N,null,GRANDE COSMETICS,,null,null,34,1,Makeup,,null,,316,1,2020-10-14,10,Makeup,null,null,2020-10-16-155044,null,null,2020,10,US STORE
null,086870037400000004535600010,,2020-10-10,40960955,2148427,36,0,S,US,N,null,SEPHORA COLOR,,null,null,9,1,Lipstick,,,,45356,1,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1052572742,086960253400000001519200063,null,2020-10-19,40957715,2116341,948,0,S,US,N,null,CHARLOTTE TILBURY,,null,null,45,1,Setting Spray & Powder,,null,,15192,1,2020-10-19,10,Makeup,null,null,2020-10-22-161157,null,null,2020,10,US STORE
null,086870041400000004456400006,,2020-10-10,40985540,2391845,76,0,S,US,N,null,FIRST AID BEAUTY LTD,,null,null,28,1,Value & Gift Sets,,,,44564,2,2020-10-10,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1085524091,086780052000000005620200004,,2020-10-01,40929519,1834183,370,0,S,US,N,null,TOO FACED,,null,null,16,1,Makeup,,,,56202,1,2020-10-01,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870041400000004456400006,,2020-10-10,40943630,1973775,76,0,S,US,N,null,SEPHORA SKINCARE,,null,null,3,1,Face Masks,,,,44564,1,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1085524091,086780052000000005620200004,,2020-10-01,40984273,2379022,370,0,S,US,N,null,OLE HENRIKSEN,,null,null,69,1,Value & Gift Sets,,,,56202,2,2020-10-01,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870041400000004456400006,,2020-10-10,40919574,1735422,76,0,S,US,N,null,SEPHORA COLOR,,null,null,9,1,Lip Balm & Treatment,,,,44564,3,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1085524091,086780052000000005620200004,,2020-10-01,205110,1410950,370,0,S,US,N,null,SYSTEM USE,OT,null,null,0.05,1,SPECIAL PRODUCTS,,,,56202,3,2020-10-01,96,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870045200000000409700079,,2020-10-10,205110,1410950,302,0,S,US,N,null,SYSTEM USE,OT,null,null,0.05,1,SPECIAL PRODUCTS,,,,4097,4,2020-10-10,96,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1085524091,086780052000000005620200004,,2020-10-01,40985264,2388841,370,0,S,US,N,null,KIEHL'S,BI,null,null,0,1,,,,,56202,4,2020-10-01,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870045200000000409700079,,2020-10-10,187230,1219153,302,0,S,US,N,null,JOSIE MARAN,,null,null,17,1,Skincare,,,,4097,1,2020-10-10,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1060357743,086810099700000000596600063,,2020-10-04,40977351,2311686,494,0,S,US,N,null,MILK MAKE UP,BI,null,null,0,1,,,,,5966,1,2020-10-04,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870045200000000409700079,,2020-10-10,195262,1309590,302,0,S,US,N,null,FIRST AID BEAUTY LTD,,null,null,14,1,Skincare,,,,4097,3,2020-10-10,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1020007288,086840065600000008515800002,,2020-10-07,40977351,2311686,242,0,S,US,N,null,MILK MAKE UP,BI,null,null,0,1,,,,,85158,2,2020-10-07,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870045200000000409700079,,2020-10-10,40966752,2204865,302,0,S,US,N,null,FIRST AID BEAUTY LTD,,null,null,28,1,Tinted Moisturizer,,,,4097,2,2020-10-10,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1020007288,086840065600000008515800002,,2020-10-07,40969721,2234649,242,0,S,US,N,null,TOO FACED,,null,null,26,1,Mascara,,,,85158,1,2020-10-07,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
